protein,train_miss
FAA1,0.00016891891891891893
FAA2,0.016722972972972972
FAA3,0.09577702702702702
FAA4,0.0006756756756756757
FAB1,0.06148648648648649
FAD1,0.0339527027027027
FAF1,0.40675675675675677
FAL1,0.03733108108108108
FAP1,0.5535472972972973
FAP7,0.017398648648648648
FAR10,0.31503378378378377
FAR11,0.1258445945945946
FAR3,0.43530405405405403
FAR7,0.5554054054054054
FAR8,0.002533783783783784
FAS1,0.0
FAS2,0.0
FAT1,0.00472972972972973
FAU1,0.4314189189189189
FBA1,0.0
FBP1,0.32432432432432434
FBP26,0.012331081081081082
FCF1,0.26013513513513514
FCF2,0.029391891891891894
FCP1,0.02533783783783784
FCY1,0.011317567567567568
FCY2,0.2133445945945946
FDC1,0.1535472972972973
FDH1,0.5728040540540541
FDO1,0.49358108108108106
FES1,0.005067567567567568
FET3,0.21047297297297296
FET5,0.02195945945945946
FEX1,0.38902027027027025
FHL1,0.055574324324324326
FIG4,0.24864864864864866
FIN1,0.5851351351351352
FIP1,0.10878378378378378
FIR1,0.7366554054054054
FIS1,0.009121621621621622
FKH1,0.11368243243243244
FKH2,0.09391891891891892
FKS1,0.00033783783783783786
FLC1,0.6836148648648649
FLC2,0.045777027027027024
FLC3,0.2608108108108108
FMC1,0.06283783783783783
FMN1,0.00945945945945946
FMO1,0.031587837837837834
FMP10,0.019087837837837837
FMP16,0.02179054054054054
FMP23,0.6665540540540541
FMP25,0.022972972972972974
FMP27,0.47702702702702704
FMP30,0.1964527027027027
FMP32,0.33344594594594595
FMP33,0.40692567567567567
FMP40,0.046621621621621624
FMP41,0.025506756756756756
FMP42,0.11807432432432433
FMP45,0.2456081081081081
FMP46,0.008445945945945946
FMP52,0.0035472972972972975
FMS1,0.01891891891891892
FMT1,0.20337837837837838
FOB1,0.22652027027027027
FOL1,0.0035472972972972975
FOL2,0.002195945945945946
FOL3,0.19087837837837837
FOX2,0.054222972972972974
FPK1,0.06891891891891892
FPR1,0.0
FPR2,0.0032094594594594596
FPR3,0.00016891891891891893
FPR4,0.0008445945945945946
FPS1,0.09070945945945946
FRA1,0.002195945945945946
FRD1,0.0
FRE1,0.5947635135135135
FRE8,0.4114864864864865
FRK1,0.5048986486486486
FRM2,0.7425675675675676
FRQ1,0.6959459459459459
FRS1,0.00016891891891891893
FRS2,0.00016891891891891893
FSF1,0.004222972972972973
FSH1,0.00016891891891891893
FSH2,0.31368243243243243
FSH3,0.012331081081081082
FTH1,0.3288851351351351
FTR1,0.14493243243243242
FUB1,0.028547297297297297
FUI1,0.5942567567567567
FUM1,0.00016891891891891893
FUN12,0.00033783783783783786
FUN19,0.37415540540540543
FUN26,0.5548986486486487
FUN30,0.019763513513513513
FUR1,0.002533783783783784
FYV10,0.08496621621621622
FYV6,0.1472972972972973
FYV7,0.44391891891891894
FYV8,0.06942567567567567
FZF1,0.7722972972972973
FZO1,0.05540540540540541
GAA1,0.08074324324324324
GAB1,0.06722972972972972
GAC1,0.6498310810810811
GAD1,0.002027027027027027
GAL1,0.633277027027027
GAL10,0.6231418918918918
GAL11,0.025844594594594594
GAL3,0.3342905405405405
GAL7,0.5775337837837838
GAL80,0.15236486486486486
GAL83,0.010641891891891892
GAP1,0.4552364864864865
GAR1,0.0037162162162162164
GAS1,0.0038851351351351354
GAS3,0.23766891891891892
GAS5,0.23260135135135135
GAT1,0.37027027027027026
GBP2,0.0006756756756756757
GCD1,0.0038851351351351354
GCD10,0.006418918918918919
GCD11,0.00016891891891891893
GCD14,0.006081081081081081
GCD2,0.0059121621621621625
GCD6,0.0011824324324324325
GCD7,0.014527027027027028
GCG1,0.49493243243243246
GCN1,0.0005067567567567568
GCN2,0.044763513513513514
GCN20,0.0013513513513513514
GCN3,0.02027027027027027
GCN5,0.031587837837837834
GCR1,0.5472972972972973
GCR2,0.02483108108108108
GCS1,0.009797297297297298
GCV1,0.0006756756756756757
GCV2,0.005574324324324325
GCV3,0.02179054054054054
GCY1,0.00016891891891891893
GDA1,0.005067567567567568
GDB1,0.00033783783783783786
GDE1,0.06199324324324324
GDH1,0.0
GDH2,0.0006756756756756757
GDH3,0.09898648648648649
GDI1,0.00033783783783783786
GDS1,0.7706081081081081
GDT1,0.4521959459459459
GEA1,0.18530405405405406
GEA2,0.022635135135135136
GEF1,0.03260135135135135
GEM1,0.07060810810810811
GEP3,0.17314189189189189
GEP4,0.6961148648648648
GEP5,0.6300675675675675
GEP7,0.2646959459459459
GET1,0.06554054054054054
GET2,0.046114864864864866
GET3,0.00033783783783783786
GET4,0.0222972972972973
GFA1,0.0006756756756756757
GFD1,0.5932432432432433
GFD2,0.7831081081081082
GGA1,0.006587837837837838
GGA2,0.002027027027027027
GGC1,0.0013513513513513514
GIC1,0.7873310810810811
GID7,0.01891891891891892
GID8,0.02483108108108108
GIM3,0.014527027027027028
GIM4,0.20743243243243242
GIM5,0.012162162162162163
GIN4,0.024662162162162164
GIP2,0.32432432432432434
GIP3,0.025844594594594594
GIP4,0.14442567567567569
GIR2,0.009628378378378379
GIS1,0.1143581081081081
GIS2,0.07939189189189189
GIS3,0.7157094594594594
GIS4,0.1454391891891892
GLC3,0.0013513513513513514
GLC7,0.00033783783783783786
GLC8,0.032939189189189186
GLE1,0.07297297297297298
GLE2,0.017736486486486486
GLG1,0.21081081081081082
GLG2,0.25084459459459457
GLK1,0.0
GLN1,0.00016891891891891893
GLN3,0.33699324324324326
GLN4,0.0
GLO1,0.0008445945945945946
GLO2,0.02314189189189189
GLO3,0.0010135135135135136
GLO4,0.11402027027027027
GLR1,0.00033783783783783786
GLT1,0.00016891891891891893
GLY1,0.0005067567567567568
GMH1,0.18462837837837837
GNA1,0.015033783783783785
GND1,0.0
GND2,0.009628378378378379
GNP1,0.025844594594594594
GNT1,0.019425675675675675
GON7,0.04442567567567567
GOR1,0.0
GOS1,0.011993243243243244
GPA2,0.005236486486486487
GPB1,0.044256756756756756
GPB2,0.2945945945945946
GPC1,0.2633445945945946
GPD1,0.0
GPD2,0.004391891891891892
GPG1,0.0679054054054054
GPH1,0.0
GPI10,0.3236486486486487
GPI11,0.10422297297297298
GPI12,0.14662162162162162
GPI13,0.03361486486486486
GPI14,0.18631756756756757
GPI15,0.658445945945946
GPI16,0.012331081081081082
GPI17,0.017736486486486486
GPI8,0.0633445945945946
GPM1,0.0
GPM2,0.014358108108108109
GPM3,0.5952702702702702
GPN2,0.04375
GPN3,0.04054054054054054
GPP1,0.0
GPP2,0.002195945945945946
GPR1,0.7991554054054054
GPT2,0.009628378378378379
GPX1,0.6964527027027027
GPX2,0.34864864864864864
GRC3,0.19307432432432434
GRE1,0.4606418918918919
GRE2,0.0013513513513513514
GRE3,0.0
GRH1,0.021621621621621623
GRR1,0.1035472972972973
GRS1,0.00016891891891891893
GRS2,0.1964527027027027
GRX1,0.0
GRX2,0.00016891891891891893
GRX3,0.002195945945945946
GRX4,0.00625
GRX5,0.03733108108108108
GRX6,0.1758445945945946
GRX7,0.004222972972972973
GRX8,0.0059121621621621625
GSC2,0.002533783783783784
GSF2,0.00033783783783783786
GSH1,0.007094594594594595
GSH2,0.004054054054054054
GSM1,0.7364864864864865
GSP1,0.0
GSP2,0.08851351351351351
GSY1,0.049493243243243244
GSY2,0.0
GTB1,0.055236486486486484
GTF1,0.4081081081081081
GTO1,0.4194256756756757
GTR1,0.05945945945945946
GTR2,0.012837837837837839
GTS1,0.02787162162162162
GTT1,0.0013513513513513514
GTT2,0.7467905405405405
GTT3,0.14831081081081082
GUA1,0.00016891891891891893
GUD1,0.49341216216216216
GUF1,0.539527027027027
GUK1,0.0
GUP1,0.005574324324324325
GUS1,0.0
GUT1,0.13952702702702702
GUT2,0.00033783783783783786
GVP36,0.00016891891891891893
GWT1,0.5172297297297297
GYL1,0.015371621621621622
GYP1,0.06418918918918919
GYP5,0.011824324324324325
GYP6,0.13175675675675674
GYP7,0.021621621621621623
GYP8,0.7449324324324325
GZF3,0.4606418918918919
HAA1,0.07246621621621621
HAL5,0.014527027027027028
HAL9,0.1606418918918919
HAM1,0.009628378378378379
HAP1,0.07212837837837838
HAP2,0.622804054054054
HAP3,0.22263513513513514
HAP5,0.46824324324324323
HAS1,0.0005067567567567568
HAT1,0.025
HAT2,0.02010135135135135
HBN1,0.0
HBS1,0.009290540540540541
HBT1,0.07989864864864865
HCA4,0.011655405405405406
HCH1,0.0005067567567567568
HCR1,0.0005067567567567568
HCS1,0.04560810810810811
HDA1,0.014358108108108109
HDA2,0.03462837837837838
HDA3,0.17010135135135135
HEF3,0.036317567567567564
HEH2,0.022972972972972974
HEK2,0.00033783783783783786
HEL2,0.022804054054054054
HEM1,0.006756756756756757
HEM12,0.036317567567567564
HEM13,0.0028716216216216218
HEM14,0.019763513513513513
HEM15,0.010641891891891892
HEM2,0.002702702702702703
HEM25,0.10337837837837838
HEM3,0.016385135135135134
HEM4,0.025844594594594594
HER1,0.011993243243243244
HER2,0.527195945945946
HFA1,0.22111486486486487
HFD1,0.0028716216216216218
HFI1,0.09070945945945946
HGH1,0.0032094594594594596
HHF1,0.0
HHO1,0.0015202702702702704
HHT1,0.06976351351351351
HIF1,0.03564189189189189
HIP1,0.3185810810810811
HIR1,0.11976351351351351
HIR2,0.17804054054054055
HIR3,0.26756756756756755
HIS1,0.00016891891891891893
HIS2,0.12787162162162163
HIS3,0.004054054054054054
HIS4,0.00016891891891891893
HIS5,0.0015202702702702704
HIS6,0.06824324324324324
HIS7,0.0011824324324324325
HIT1,0.1314189189189189
HLJ1,0.23023648648648648
HMF1,0.00016891891891891893
HMG1,0.002027027027027027
HMG2,0.04831081081081081
HMI1,0.7184121621621622
HMO1,0.0011824324324324325
HMRA1,0.7849662162162162
HMT1,0.0028716216216216218
HMX1,0.29510135135135135
HNM1,0.24746621621621623
HNT1,0.006081081081081081
HNT2,0.03597972972972973
HOC1,0.015371621621621622
HOG1,0.005067567567567568
HOL1,0.5680743243243244
HOM2,0.0
HOM3,0.00033783783783783786
HOM6,0.0
HOR7,0.23361486486486485
HOS1,0.7079391891891892
HOS2,0.42162162162162165
HOS3,0.013682432432432433
HOS4,0.11030405405405405
HOT1,0.7184121621621622
HPA2,0.579222972972973
HPA3,0.2650337837837838
HPC2,0.3141891891891892
HPF1,0.425
HPM1,0.005067567567567568
HPR1,0.030912162162162162
HPT1,0.00016891891891891893
HRB1,0.004898648648648649
HRD1,0.675
HRD3,0.02314189189189189
HRI1,0.00016891891891891893
HRK1,0.004391891891891892
HRP1,0.005067567567567568
HRQ1,0.3652027027027027
HRR25,0.004560810810810811
HRT1,0.46385135135135136
HRT3,0.42162162162162165
HSC82,0.0
HSE1,0.018243243243243244
HSF1,0.04172297297297297
HSH155,0.01722972972972973
HSH49,0.14847972972972973
HSK3,0.13885135135135135
HSL1,0.2847972972972973
HSL7,0.045777027027027024
HSM3,0.00625
HSP10,0.0
HSP104,0.00016891891891891893
HSP12,0.0
HSP150,0.0
HSP26,0.002027027027027027
HSP30,0.3400337837837838
HSP31,0.0
HSP32,0.7734797297297298
HSP42,0.0011824324324324325
HSP60,0.0
HSP78,0.00016891891891891893
HSP82,0.0
HST1,0.4521959459459459
HST2,0.14662162162162162
HST4,0.6712837837837838
HSU1,0.08530405405405406
HSV2,0.1116554054054054
HTA1,0.0
HTB1,0.3655405405405405
HTB2,0.7008445945945946
HTD2,0.27804054054054056
HTL1,0.03986486486486487
HTS1,0.0005067567567567568
HTZ1,0.010472972972972974
HUA2,0.5162162162162162
HUB1,0.08716216216216216
HUG1,0.7391891891891892
HUL5,0.06233108108108108
HXK1,0.0
HXK2,0.0
HXT1,0.4581081081081081
HXT2,0.08260135135135135
HXT3,0.0013513513513513514
HXT4,0.021621621621621623
HXT5,0.23057432432432431
HXT6,0.10878378378378378
HXT7,0.4456081081081081
HXT8,0.5589527027027027
HYM1,0.029222972972972973
HYP2,0.0
HYR1,0.0011824324324324325
IAH1,0.0472972972972973
IBA57,0.11418918918918919
IBD2,0.3633445945945946
ICE2,0.07060810810810811
ICL1,0.15304054054054053
ICL2,0.7625
ICP55,0.02972972972972973
ICT1,0.4922297297297297
IDH1,0.00016891891891891893
IDH2,0.0
IDI1,0.0005067567567567568
IDP1,0.00016891891891891893
IDP2,0.03969594594594594
IDP3,0.22027027027027027
IDS2,0.18733108108108107
IES1,0.03868243243243243
IES2,0.03513513513513514
IES3,0.04391891891891892
IES4,0.07246621621621621
IES5,0.5668918918918919
IES6,0.44425675675675674
IFA38,0.0016891891891891893
IFH1,0.4890202702702703
IFM1,0.09695945945945945
IGD1,0.06047297297297297
IGO1,0.01114864864864865
IGO2,0.13125
IKI1,0.030912162162162162
IKI3,0.0030405405405405407
IKS1,0.21114864864864866
ILS1,0.00033783783783783786
ILV1,0.00033783783783783786
ILV2,0.00016891891891891893
ILV3,0.00033783783783783786
ILV5,0.0
ILV6,0.0006756756756756757
IMA1,0.058952702702702704
IMA3,0.6236486486486487
IMD2,0.03834459459459459
IMD3,0.00033783783783783786
IMD4,0.00016891891891891893
IMG1,0.007094594594594595
IMG2,0.015540540540540541
IMH1,0.028547297297297297
IML1,0.1491554054054054
IML2,0.0015202702702702704
IMO32,0.038175675675675674
IMP2,0.7815878378378378
IMP2',0.25320945945945944
IMP3,0.024155405405405405
IMP4,0.021452702702702702
INA17,0.37466216216216214
INA22,0.5773648648648648
INH1,0.1847972972972973
INM1,0.21570945945945946
INM2,0.24121621621621622
INN1,0.7709459459459459
INO1,0.0
INO2,0.7972972972972973
INO80,0.012837837837837839
INP51,0.20185810810810811
INP52,0.10371621621621621
INP53,0.00793918918918919
INP54,0.10472972972972973
IOC2,0.034797297297297296
IOC3,0.031587837837837834
IOC4,0.031587837837837834
IPI1,0.025506756756756756
IPI3,0.006081081081081081
IPP1,0.0
IPT1,0.3706081081081081
IRA1,0.04307432432432432
IRA2,0.09628378378378379
IRC15,0.29679054054054055
IRC19,0.3881756756756757
IRC20,0.7123310810810811
IRC21,0.08716216216216216
IRC22,0.4064189189189189
IRC24,0.004560810810810811
IRC25,0.11097972972972973
IRC3,0.7439189189189189
IRC5,0.41030405405405407
IRC7,0.4319256756756757
IRE1,0.10692567567567568
IRR1,0.04341216216216216
ISA1,0.4209459459459459
ISC1,0.02027027027027027
ISD11,0.007263513513513514
ISF1,0.545777027027027
ISM1,0.09628378378378379
ISN1,0.014527027027027028
IST1,0.10084459459459459
IST2,0.0006756756756756757
IST3,0.5160472972972973
ISU1,0.04341216216216216
ISW1,0.005236486486486487
ISW2,0.027195945945945946
ISY1,0.07466216216216216
ITC1,0.02179054054054054
ITR1,0.0011824324324324325
IVY1,0.0125
IWR1,0.7302364864864865
IXR1,0.02837837837837838
IZH1,0.5567567567567567
IZH2,0.6456081081081081
JAC1,0.13564189189189188
JEM1,0.05827702702702703
JEN1,0.5619932432432433
JIP4,0.05777027027027027
JIP5,0.01891891891891892
JJJ1,0.2981418918918919
JLP2,0.23412162162162162
JNM1,0.5763513513513514
JSN1,0.027195945945945946
KAE1,0.04307432432432432
KAP104,0.0030405405405405407
KAP114,0.03226351351351351
KAP120,0.016722972972972972
KAP122,0.08023648648648649
KAP123,0.00016891891891891893
KAP95,0.004560810810810811
KAR2,0.0
KAR3,0.3530405405405405
KCC4,0.41047297297297297
KCS1,0.020777027027027026
KEG1,0.7079391891891892
KEI1,0.0918918918918919
KEL1,0.010472972972972974
KEL2,0.7258445945945946
KEL3,0.014864864864864866
KES1,0.00033783783783783786
KEX1,0.02702702702702703
KEX2,0.7940878378378379
KGD1,0.0
KGD2,0.0
KHA1,0.47719594594594594
KIC1,0.030912162162162162
KIN1,0.011655405405405406
KIN2,0.018243243243243244
KIN28,0.02195945945945946
KIN3,0.41385135135135137
KIN4,0.12094594594594595
KIP2,0.30743243243243246
KIP3,0.20405405405405405
KKQ8,0.30625
KNS1,0.5052364864864864
KOG1,0.029222972972972973
KRE2,0.002195945945945946
KRE29,0.7207770270270271
KRE33,0.0005067567567567568
KRE5,0.02820945945945946
KRE6,0.010810810810810811
KRE9,0.5194256756756757
KRI1,0.011824324324324325
KRR1,0.006418918918918919
KRS1,0.0
KSH1,0.05456081081081081
KSP1,0.03445945945945946
KSS1,0.18800675675675677
KTI12,0.012837837837837839
KTR1,0.0006756756756756757
KTR2,0.5518581081081081
KTR3,0.002702702702702703
KTR4,0.01114864864864865
KTR5,0.5775337837837838
KTR6,0.014358108108108109
KTR7,0.3954391891891892
KXD1,0.25067567567567567
LAA1,0.03699324324324324
LAA2,0.408277027027027
LAC1,0.009290540540540541
LAG1,0.23817567567567569
LAG2,0.03462837837837838
LAM1,0.4739864864864865
LAM4,0.5581081081081081
LAM5,0.09983108108108107
LAM6,0.08817567567567568
LAP2,0.002195945945945946
LAP3,0.0
LAS1,0.6839527027027027
LAS17,0.01418918918918919
LAS21,0.35016891891891894
LAT1,0.00016891891891891893
LCB1,0.008445945945945946
LCB2,0.007263513513513514
LCB3,0.2116554054054054
LCB4,0.015033783783783785
LCB5,0.02972972972972973
LCD1,0.4635135135135135
LCL2,0.0758445945945946
LCL3,0.7577702702702702
LCP5,0.009797297297297298
LDB16,0.6680743243243243
LDB19,0.023986486486486488
LDB7,0.11148648648648649
LDH1,0.3081081081081081
LDO45,0.0402027027027027
LEA1,0.19256756756756757
LEM3,0.01841216216216216
LEO1,0.014695945945945947
LEU1,0.002364864864864865
LEU2,0.0
LEU3,0.24070945945945946
LEU4,0.00016891891891891893
LEU5,0.48260135135135135
LEU9,0.004222972972972973
LGE1,0.1375
LHP1,0.0030405405405405407
LHS1,0.002364864864864865
LIA1,0.0006756756756756757
LIN1,0.6547297297297298
LIP1,0.19054054054054054
LIP2,0.16908783783783785
LIP5,0.02989864864864865
LMO1,0.17567567567567569
LNP1,0.11452702702702702
LOA1,0.08986486486486486
LOC1,0.0038851351351351354
LOS1,0.05118243243243243
LOT5,0.7131756756756756
LOT6,0.2922297297297297
LPD1,0.0
LPL1,0.21047297297297296
LPX1,0.5861486486486487
LRG1,0.3662162162162162
LRO1,0.016047297297297296
LRP1,0.030574324324324324
LSB1,0.038513513513513516
LSB3,0.0005067567567567568
LSB5,0.02483108108108108
LSB6,0.26199324324324325
LSC1,0.0
LSC2,0.00016891891891891893
LSG1,0.0030405405405405407
LSM1,0.02652027027027027
LSM12,0.00472972972972973
LSM2,0.004560810810810811
LSM3,0.028547297297297297
LSM4,0.008952702702702703
LSM5,0.1035472972972973
LSM6,0.002027027027027027
LSM7,0.07094594594594594
LSO2,0.011993243243243244
LSP1,0.0
LST7,0.42905405405405406
LST8,0.017398648648648648
LTE1,0.33885135135135136
LTO1,0.6234797297297298
LTP1,0.046621621621621624
LTV1,0.026858108108108108
LUC7,0.377027027027027
LYP1,0.32111486486486485
LYS1,0.0
LYS12,0.00016891891891891893
LYS14,0.7347972972972973
LYS2,0.0008445945945945946
LYS20,0.0
LYS21,0.00033783783783783786
LYS4,0.0018581081081081082
LYS9,0.00016891891891891893
MAD1,0.028040540540540542
MAD2,0.13614864864864865
MAE1,0.0006756756756756757
MAF1,0.19222972972972974
MAG1,0.07094594594594594
MAG2,0.27820945945945946
MAK10,0.04273648648648649
MAK11,0.0033783783783783786
MAK16,0.0035472972972972975
MAK21,0.0015202702702702704
MAK3,0.17195945945945945
MAK31,0.4760135135135135
MAK32,0.2304054054054054
MAK5,0.009121621621621622
MAL12,0.6822635135135136
MAM3,0.05101351351351351
MAM33,0.0013513513513513514
MAP1,0.0010135135135135136
MAP2,0.0015202702702702704
MAS1,0.0011824324324324325
MAS2,0.0059121621621621625
MATALPHA2,0.79375
MBA1,0.15472972972972973
MBF1,0.00016891891891891893
MBP1,0.013513513513513514
MBR1,0.45337837837837835
MCA1,0.0013513513513513514
MCD1,0.23969594594594595
MCD4,0.00033783783783783786
MCK1,0.0008445945945945946
MCM1,0.02314189189189189
MCM10,0.5182432432432432
MCM2,0.0033783783783783786
MCM3,0.011824324324324325
MCM4,0.0059121621621621625
MCM5,0.010472972972972974
MCM6,0.006081081081081081
MCM7,0.018581081081081082
MCO6,0.7616554054054054
MCP1,0.5190878378378379
MCP2,0.028547297297297297
MCR1,0.0
MCT1,0.047635135135135134
MCX1,0.010135135135135136
MCY1,0.00625
MDE1,0.26013513513513514
MDG1,0.02972972972972973
MDH1,0.0
MDH2,0.008614864864864865
MDH3,0.0008445945945945946
MDJ1,0.01722972972972973
MDJ2,0.504222972972973
MDL1,0.023310810810810812
MDL2,0.008614864864864865
MDM10,0.05827702702702703
MDM12,0.6116554054054054
MDM20,0.010304054054054055
MDM32,0.7103040540540541
MDM35,0.43699324324324323
MDM36,0.5211148648648649
MDM38,0.002702702702702703
MDN1,0.012162162162162163
MDR1,0.013006756756756757
MDS3,0.04155405405405405
MDV1,0.03648648648648649
MDY2,0.016891891891891893
MEC1,0.45692567567567566
MEC3,0.28445945945945944
MED1,0.05101351351351351
MED11,0.03597972972972973
MED2,0.08851351351351351
MED4,0.02652027027027027
MED6,0.04087837837837838
MED7,0.19628378378378378
MED8,0.3891891891891892
MEF1,0.0006756756756756757
MEF2,0.024324324324324326
MEH1,0.43986486486486487
MEP1,0.13766891891891891
MES1,0.0005067567567567568
MET1,0.11114864864864865
MET10,0.0006756756756756757
MET12,0.009797297297297298
MET13,0.002195945945945946
MET14,0.01097972972972973
MET16,0.30743243243243246
MET17,0.0
MET18,0.02060810810810811
MET2,0.08564189189189189
MET22,0.0016891891891891893
MET3,0.0005067567567567568
MET30,0.14138513513513515
MET4,0.36097972972972975
MET5,0.0038851351351351354
MET6,0.0
MET7,0.002364864864864865
MET8,0.013851351351351352
MEU1,0.006756756756756757
MEX67,0.009628378378378379
MFB1,0.16942567567567568
MFT1,0.03277027027027027
MGA2,0.435472972972973
MGE1,0.010304054054054055
MGM1,0.033783783783783786
MGM101,0.0035472972972972975
MGR1,0.01875
MGR2,0.6974662162162162
MGR3,0.04847972972972973
MGS1,0.16875
MHF1,0.12027027027027028
MHF2,0.3302364864864865
MHO1,0.007770270270270271
MHP1,0.016216216216216217
MHR1,0.01418918918918919
MHT1,0.12246621621621621
MIA40,0.0035472972972972975
MIC10,0.00016891891891891893
MIC12,0.005067567567567568
MIC19,0.006081081081081081
MIC26,0.08614864864864864
MIC27,0.016385135135135134
MIC60,0.0006756756756756757
MID2,0.00625
MIF2,0.785472972972973
MIG1,0.07094594594594594
MIG2,0.6581081081081082
MIL1,0.08547297297297297
MIP1,0.7797297297297298
MIR1,0.00016891891891891893
MIS1,0.0011824324324324325
MIT1,0.07027027027027027
MIX14,0.42010135135135135
MIX17,0.2701013513513513
MIX23,0.030743243243243245
MKC7,0.5907094594594594
MKK1,0.7584459459459459
MKK2,0.38902027027027025
MKS1,0.047972972972972976
MKT1,0.0005067567567567568
MLC1,0.00033783783783783786
MLC2,0.05304054054054054
MLF3,0.18412162162162163
MLH1,0.060304054054054056
MLP1,0.013175675675675676
MLP2,0.03429054054054054
MLS1,0.0038851351351351354
MMF1,0.00016891891891891893
MMM1,0.3339527027027027
MMP1,0.7760135135135136
MMR1,0.6464527027027027
MMS1,0.10253378378378378
MMS2,0.03141891891891892
MMS21,0.46807432432432433
MMT1,0.0785472972972973
MMT2,0.14239864864864865
MND1,0.7016891891891892
MND2,0.7532094594594595
MNE1,0.18412162162162163
MNL1,0.47179054054054054
MNL2,0.04510135135135135
MNN1,0.07533783783783783
MNN10,0.016722972972972972
MNN11,0.0030405405405405407
MNN2,0.00625
MNN4,0.03006756756756757
MNN5,0.002702702702702703
MNN9,0.0015202702702702704
MNP1,0.36993243243243246
MNR2,0.04831081081081081
MNS1,0.04560810810810811
MNT2,0.7655405405405405
MNT3,0.20135135135135135
MOB1,0.3305743243243243
MOB2,0.23226351351351351
MOD5,0.03581081081081081
MOG1,0.03783783783783784
MOH1,0.4486486486486487
MON1,0.46554054054054056
MON2,0.017398648648648648
MOT1,0.01570945945945946
MOT2,0.012837837837837839
MOT3,0.10118243243243243
MPA43,0.7863175675675675
MPC1,0.32449324324324325
MPC3,0.09814189189189189
MPD1,0.011993243243243244
MPD2,0.024493243243243243
MPE1,0.057432432432432436
MPH1,0.5719594594594595
MPM1,0.014695945945945947
MPO1,0.1633445945945946
MPP10,0.008445945945945946
MPP6,0.3680743243243243
MPS3,0.4625
MPT5,0.036655405405405406
MRC1,0.11047297297297297
MRD1,0.0028716216216216218
MRE11,0.044256756756756756
MRF1,0.7802364864864865
MRH1,0.08496621621621622
MRH4,0.03935810810810811
MRI1,0.002364864864864865
MRL1,0.6930743243243244
MRM1,0.6505067567567567
MRN1,0.014864864864864866
MRP1,0.005067567567567568
MRP13,0.008952702702702703
MRP17,0.027533783783783784
MRP2,0.03277027027027027
MRP20,0.010472972972972974
MRP21,0.014527027027027028
MRP4,0.0015202702702702704
MRP49,0.0375
MRP51,0.017398648648648648
MRP7,0.015371621621621622
MRP8,0.00016891891891891893
MRPL1,0.006418918918918919
MRPL10,0.027702702702702704
MRPL11,0.013006756756756757
MRPL13,0.027364864864864866
MRPL15,0.007770270270270271
MRPL16,0.1070945945945946
MRPL17,0.014358108108108109
MRPL19,0.013682432432432433
MRPL20,0.01722972972972973
MRPL22,0.024155405405405405
MRPL23,0.020777027027027026
MRPL24,0.01266891891891892
MRPL25,0.03209459459459459
MRPL27,0.055574324324324326
MRPL28,0.010472972972972974
MRPL3,0.0032094594594594596
MRPL31,0.02195945945945946
MRPL32,0.031587837837837834
MRPL33,0.5613175675675676
MRPL35,0.008445945945945946
MRPL36,0.019763513513513513
MRPL38,0.12010135135135135
MRPL39,0.007432432432432433
MRPL4,0.012162162162162163
MRPL40,0.004391891891891892
MRPL44,0.2515202702702703
MRPL49,0.08868243243243243
MRPL50,0.0891891891891892
MRPL51,0.017736486486486486
MRPL6,0.010472972972972974
MRPL7,0.14527027027027026
MRPL8,0.010135135135135136
MRPL9,0.008277027027027027
MRPS12,0.01841216216216216
MRPS16,0.08158783783783784
MRPS17,0.004054054054054054
MRPS18,0.006081081081081081
MRPS28,0.021452702702702702
MRPS35,0.00625
MRPS5,0.01875
MRPS8,0.01587837837837838
MRPS9,0.011655405405405406
MRS1,0.05726351351351351
MRS3,0.22381756756756757
MRS4,0.06418918918918919
MRS6,0.011655405405405406
MRT4,0.006756756756756757
MRX1,0.17533783783783785
MRX10,0.7621621621621621
MRX12,0.08108108108108109
MRX3,0.012162162162162163
MRX4,0.4224662162162162
MRX5,0.7630067567567568
MRX7,0.11064189189189189
MRX9,0.09527027027027027
MSB1,0.28175675675675677
MSB3,0.3359797297297297
MSC1,0.0011824324324324325
MSC2,0.3015202702702703
MSC3,0.019256756756756758
MSC6,0.005574324324324325
MSC7,0.0008445945945945946
MSD1,0.004054054054054054
MSE1,0.07837837837837838
MSF1,0.044256756756756756
MSH1,0.11756756756756757
MSH2,0.013682432432432433
MSH3,0.06942567567567567
MSH6,0.01875
MSI1,0.07111486486486486
MSK1,0.17212837837837838
MSL1,0.03581081081081081
MSL5,0.1231418918918919
MSM1,0.16976351351351351
MSN1,0.5361486486486486
MSN2,0.0785472972972973
MSN4,0.5569256756756756
MSN5,0.013344594594594595
MSO1,0.23935810810810812
MSP1,0.0125
MSR1,0.19949324324324325
MSS1,0.4484797297297297
MSS11,0.5131756756756757
MSS116,0.0010135135135135136
MSS18,0.3001689189189189
MSS2,0.17229729729729729
MSS4,0.19949324324324325
MSS51,0.0018581081081081082
MST1,0.02972972972972973
MST28,0.7557432432432433
MSW1,0.0652027027027027
MSY1,0.052702702702702706
MTC1,0.00033783783783783786
MTC2,0.5912162162162162
MTC3,0.3619932432432432
MTC4,0.2427364864864865
MTC5,0.047128378378378376
MTD1,0.005236486486486487
MTF1,0.12381756756756757
MTF2,0.019425675675675675
MTG1,0.21621621621621623
MTG2,0.12533783783783783
MTM1,0.0929054054054054
